"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2015","2015",3.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2016","2016",2.9,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2017","2017",2.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2018","2018",3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2019","2019",3.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2020","2020",3.1,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2010","2010",3.4,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2011","2011",4.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2012","2012",4.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2013","2013",2.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2014","2014",2.8,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2015","2015",2.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2016","2016",2.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2017","2017",3.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2018","2018",1.8,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2019","2019",2.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2020","2020",2.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2010","2010",6.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2011","2011",7.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2012","2012",7.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2013","2013",5.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2014","2014",5.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2015","2015",5.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2016","2016",5.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2017","2017",4.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2018","2018",4.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2019","2019",4.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2020","2020",4.6,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2010","2010",2.7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2011","2011",3,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2012","2012",2.4,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2013","2013",2.1,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2014","2014",2.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2015","2015",2.4,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2016","2016",2.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2017","2017",1.7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2018","2018",2.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2019","2019",2.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2020","2020",1.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2010","2010",6.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2011","2011",7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2012","2012",5.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2013","2013",6.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2014","2014",6.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2015","2015",5.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2016","2016",5.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2017","2017",4.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2018","2018",5.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2019","2019",5.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LTU","Lithuania","2020","2020",4.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2010","2010",3.5,"B","Break"
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2011","2011",3.3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2012","2012",3.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2013","2013",3.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2014","2014",3.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2015","2015",3.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2016","2016",3.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2017","2017",3.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2018","2018",3.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2019","2019",3.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2010","2010",2.2,"B","Break"
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2011","2011",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2012","2012",2.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2013","2013",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2014","2014",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2015","2015",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2016","2016",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2017","2017",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2018","2018",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","BEL","Belgium","2019","2019",2.4,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","COL","Colombia","2010","2010",7.7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","COL","Colombia","2011","2011",7.7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","COL","Colombia","2012","2012",7.7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","COL","Colombia","2013","2013",7.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","COL","Colombia","2014","2014",7.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","COL","Colombia","2015","2015",7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","COL","Colombia","2016","2016",7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","COL","Colombia","2017","2017",6.9,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","COL","Colombia","2018","2018",6.9,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","COL","Colombia","2019","2019",6.9,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2010","2010",6.8,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2011","2011",6.7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2012","2012",6.3,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2013","2013",6.4,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2014","2014",6.3,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2015","2015",5.9,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2016","2016",6.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2017","2017",6.1,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2018","2018",6.4,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2019","2019",6.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","CRI","Costa Rica","2020","2020",5.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2010","2010",3.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2011","2011",4.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2012","2012",4.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2013","2013",2.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2014","2014",2.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2015","2015",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2016","2016",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2017","2017",3.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2018","2018",1.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2019","2019",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2020","2020",2.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LVA","Latvia","2010","2010",26.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LVA","Latvia","2011","2011",5.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LVA","Latvia","2012","2012",20.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LVA","Latvia","2013","2013",24.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LVA","Latvia","2014","2014",14,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LVA","Latvia","2015","2015",55.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LVA","Latvia","2016","2016",23,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LVA","Latvia","2017","2017",4.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","LVA","Latvia","2018","2018",15.7,,
